station_name	date	time	latitude	longitude	temperature	precipitation	wind_speed	petrol	n_petrol	people
잠실나루역	2016-01-01	23	37.520661	37.520661	3.7	0	0.9	1780.99	1407.15	335
잠실역	2016-01-01	5	37.5132357	37.5132357	-2	0	1.4	1780.99	1407.15	520
잠실역	2016-01-01	6	37.5132357	37.5132357	-2	0	0.7	1780.99	1407.15	1309
잠실역	2016-01-01	7	37.5132357	37.5132357	-1.9	0	1	1780.99	1407.15	1457
잠실역	2016-01-01	8	37.5132357	37.5132357	-2.1	0	1.4	1780.99	1407.15	2525
잠실역	2016-01-01	9	37.5132357	37.5132357	-1.8	0	0.5	1780.99	1407.15	3498
잠실역	2016-01-01	10	37.5132357	37.5132357	-0.8	0	0.6	1780.99	1407.15	3774
잠실역	2016-01-01	11	37.5132357	37.5132357	0.9	0	1.1	1780.99	1407.15	4732
잠실역	2016-01-01	12	37.5132357	37.5132357	2.3	0	1.2	1780.99	1407.15	5855
잠실역	2016-01-01	13	37.5132357	37.5132357	3	0	1	1780.99	1407.15	6297
잠실역	2016-01-01	14	37.5132357	37.5132357	4.3	0	0.4	1780.99	1407.15	6939
잠실역	2016-01-01	15	37.5132357	37.5132357	4.3	0	0.6	1780.99	1407.15	7862
잠실역	2016-01-01	16	37.5132357	37.5132357	4.6	0	1.2	1780.99	1407.15	8239
잠실역	2016-01-01	17	37.5132357	37.5132357	4.7	0	1.1	1780.99	1407.15	8732
잠실역	2016-01-01	18	37.5132357	37.5132357	4.5	0	1.1	1780.99	1407.15	8032
잠실역	2016-01-01	19	37.5132357	37.5132357	4.4	0	0.9	1780.99	1407.15	6562
잠실역	2016-01-01	20	37.5132357	37.5132357	4.4	0	1.1	1780.99	1407.15	5728
잠실역	2016-01-01	21	37.5132357	37.5132357	4.5	0	0.9	1780.99	1407.15	5795
잠실역	2016-01-01	22	37.5132357	37.5132357	3.9	0	0.7	1780.99	1407.15	5357
잠실역	2016-01-01	23	37.5132357	37.5132357	4	0	0.6	1780.99	1407.15	2587
잠원역	2016-01-01	5	37.51296	37.51296	-1	0	0.5	1780.99	1407.15	69
잠원역	2016-01-01	6	37.51296	37.51296	-0.2	0	0	1780.99	1407.15	154
잠원역	2016-01-01	7	37.51296	37.51296	-0.3	0	0.6	1780.99	1407.15	118
잠원역	2016-01-01	8	37.51296	37.51296	-0.3	0	1.4	1780.99	1407.15	184
잠원역	2016-01-01	9	37.51296	37.51296	0.2	0	1	1780.99	1407.15	218
잠원역	2016-01-01	10	37.51296	37.51296	1.1	0	0.6	1780.99	1407.15	182
잠원역	2016-01-01	11	37.51296	37.51296	3.1	0	0.8	1780.99	1407.15	231
잠원역	2016-01-01	12	37.51296	37.51296	3.7	0	0.7	1780.99	1407.15	265
잠원역	2016-01-01	13	37.51296	37.51296	4.5	0	1.4	1780.99	1407.15	232
잠원역	2016-01-01	14	37.51296	37.51296	5	0	1.5	1780.99	1407.15	247
잠원역	2016-01-01	15	37.51296	37.51296	4.4	0	1.5	1780.99	1407.15	227
잠원역	2016-01-01	16	37.51296	37.51296	4.3	0	1.2	1780.99	1407.15	287
잠원역	2016-01-01	17	37.51296	37.51296	4.3	0	1.1	1780.99	1407.15	309
잠원역	2016-01-01	18	37.51296	37.51296	4.2	0	1.6	1780.99	1407.15	265
잠원역	2016-01-01	19	37.51296	37.51296	4	0	1.3	1780.99	1407.15	217
잠원역	2016-01-01	20	37.51296	37.51296	4.1	0	1.3	1780.99	1407.15	182
잠원역	2016-01-01	21	37.51296	37.51296	4.2	0	1.3	1780.99	1407.15	170
잠원역	2016-01-01	22	37.51296	37.51296	4.4	0	1.7	1780.99	1407.15	206
잠원역	2016-01-01	23	37.51296	37.51296	4.4	0	1.3	1780.99	1407.15	100
제기동역	2016-01-01	5	37.578162	37.578162	-2	0	1.4	1780.99	1407.15	373
제기동역	2016-01-01	6	37.578162	37.578162	-2	0	0.7	1780.99	1407.15	297
제기동역	2016-01-01	7	37.578162	37.578162	-1.9	0	1	1780.99	1407.15	253
제기동역	2016-01-01	8	37.578162	37.578162	-2.1	0	1.4	1780.99	1407.15	463
제기동역	2016-01-01	9	37.578162	37.578162	-1.8	0	0.5	1780.99	1407.15	650
제기동역	2016-01-01	10	37.578162	37.578162	-0.8	0	0.6	1780.99	1407.15	968
제기동역	2016-01-01	11	37.578162	37.578162	0.9	0	1.1	1780.99	1407.15	1269
제기동역	2016-01-01	12	37.578162	37.578162	2.3	0	1.2	1780.99	1407.15	1941
제기동역	2016-01-01	13	37.578162	37.578162	3	0	1	1780.99	1407.15	2148
제기동역	2016-01-01	14	37.578162	37.578162	4.3	0	0.4	1780.99	1407.15	2033
제기동역	2016-01-01	15	37.578162	37.578162	4.3	0	0.6	1780.99	1407.15	2025
제기동역	2016-01-01	16	37.578162	37.578162	4.6	0	1.2	1780.99	1407.15	1766
제기동역	2016-01-01	17	37.578162	37.578162	4.7	0	1.1	1780.99	1407.15	1372
제기동역	2016-01-01	18	37.578162	37.578162	4.5	0	1.1	1780.99	1407.15	809
제기동역	2016-01-01	19	37.578162	37.578162	4.4	0	0.9	1780.99	1407.15	487
제기동역	2016-01-01	20	37.578162	37.578162	4.4	0	1.1	1780.99	1407.15	432
제기동역	2016-01-01	21	37.578162	37.578162	4.5	0	0.9	1780.99	1407.15	421
제기동역	2016-01-01	22	37.578162	37.578162	3.9	0	0.7	1780.99	1407.15	360
제기동역	2016-01-01	23	37.578162	37.578162	4	0	0.6	1780.99	1407.15	221
종각역	2016-01-01	5	37.570169	37.570169	-1.7	0	1.9	1780.99	1407.15	730
종각역	2016-01-01	6	37.570169	37.570169	-1.8	0	1	1780.99	1407.15	586
종각역	2016-01-01	7	37.570169	37.570169	-1.7	0	1.4	1780.99	1407.15	621
종각역	2016-01-01	8	37.570169	37.570169	-2	0	1.8	1780.99	1407.15	867
종각역	2016-01-01	9	37.570169	37.570169	-1.8	0	1.8	1780.99	1407.15	1140
종각역	2016-01-01	10	37.570169	37.570169	-0.5	0	1.4	1780.99	1407.15	1289
종각역	2016-01-01	11	37.570169	37.570169	1.2	0	1.1	1780.99	1407.15	2022
종각역	2016-01-01	12	37.570169	37.570169	2.2	0	1.1	1780.99	1407.15	2533
종각역	2016-01-01	13	37.570169	37.570169	3.8	0	0.9	1780.99	1407.15	2771
종각역	2016-01-01	14	37.570169	37.570169	4	0	1.6	1780.99	1407.15	3200
종각역	2016-01-01	15	37.570169	37.570169	4.9	0	1.5	1780.99	1407.15	3490
종각역	2016-01-01	16	37.570169	37.570169	4.9	0	1.6	1780.99	1407.15	4189
종각역	2016-01-01	17	37.570169	37.570169	4.8	0	1.2	1780.99	1407.15	4534
종각역	2016-01-01	18	37.570169	37.570169	4.8	0	1	1780.99	1407.15	4345
종각역	2016-01-01	19	37.570169	37.570169	4.8	0	1.1	1780.99	1407.15	3460
종각역	2016-01-01	20	37.570169	37.570169	4.8	0	0.9	1780.99	1407.15	3051
종각역	2016-01-01	21	37.570169	37.570169	4.9	0	0.7	1780.99	1407.15	2796
종각역	2016-01-01	22	37.570169	37.570169	4.9	0	1	1780.99	1407.15	2438
종각역	2016-01-01	23	37.570169	37.570169	4.9	0	1.4	1780.99	1407.15	1348
종로3가역	2016-01-01	5	37.570423	37.570423	-1.7	0	1.9	1780.99	1407.15	390
종로3가역	2016-01-01	6	37.570423	37.570423	-1.8	0	1	1780.99	1407.15	442
종로3가역	2016-01-01	7	37.570423	37.570423	-1.7	0	1.4	1780.99	1407.15	488
종로3가역	2016-01-01	8	37.570423	37.570423	-2	0	1.8	1780.99	1407.15	693
종로3가역	2016-01-01	9	37.570423	37.570423	-1.8	0	1.8	1780.99	1407.15	1221
종로3가역	2016-01-01	10	37.570423	37.570423	-0.5	0	1.4	1780.99	1407.15	1867
종로3가역	2016-01-01	11	37.570423	37.570423	1.2	0	1.1	1780.99	1407.15	2653
종로3가역	2016-01-01	12	37.570423	37.570423	2.2	0	1.1	1780.99	1407.15	3698
종로3가역	2016-01-01	13	37.570423	37.570423	3.8	0	0.9	1780.99	1407.15	4308
종로3가역	2016-01-01	14	37.570423	37.570423	4	0	1.6	1780.99	1407.15	4593
종로3가역	2016-01-01	15	37.570423	37.570423	4.9	0	1.5	1780.99	1407.15	4550
종로3가역	2016-01-01	16	37.570423	37.570423	4.9	0	1.6	1780.99	1407.15	4438
종로3가역	2016-01-01	17	37.570423	37.570423	4.8	0	1.2	1780.99	1407.15	4140
종로3가역	2016-01-01	18	37.570423	37.570423	4.8	0	1	1780.99	1407.15	3412
종로3가역	2016-01-01	19	37.570423	37.570423	4.8	0	1.1	1780.99	1407.15	2535
종로3가역	2016-01-01	20	37.570423	37.570423	4.8	0	0.9	1780.99	1407.15	2005
종로3가역	2016-01-01	21	37.570423	37.570423	4.9	0	0.7	1780.99	1407.15	2025
종로3가역	2016-01-01	22	37.570423	37.570423	4.9	0	1	1780.99	1407.15	1763
종로3가역	2016-01-01	23	37.570423	37.570423	4.9	0	1.4	1780.99	1407.15	899
종로5가역	2016-01-01	5	37.570988	37.570988	-1.7	0	1.9	1780.99	1407.15	69
종로5가역	2016-01-01	6	37.570988	37.570988	-1.8	0	1	1780.99	1407.15	183
종로5가역	2016-01-01	7	37.570988	37.570988	-1.7	0	1.4	1780.99	1407.15	253
종로5가역	2016-01-01	8	37.570988	37.570988	-2	0	1.8	1780.99	1407.15	503
종로5가역	2016-01-01	9	37.570988	37.570988	-1.8	0	1.8	1780.99	1407.15	638
종로5가역	2016-01-01	10	37.570988	37.570988	-0.5	0	1.4	1780.99	1407.15	899
종로5가역	2016-01-01	11	37.570988	37.570988	1.2	0	1.1	1780.99	1407.15	1409
종로5가역	2016-01-01	12	37.570988	37.570988	2.2	0	1.1	1780.99	1407.15	1858
종로5가역	2016-01-01	13	37.570988	37.570988	3.8	0	0.9	1780.99	1407.15	2266
종로5가역	2016-01-01	14	37.570988	37.570988	4	0	1.6	1780.99	1407.15	2274
종로5가역	2016-01-01	15	37.570988	37.570988	4.9	0	1.5	1780.99	1407.15	2339
종로5가역	2016-01-01	16	37.570988	37.570988	4.9	0	1.6	1780.99	1407.15	2311
종로5가역	2016-01-01	17	37.570988	37.570988	4.8	0	1.2	1780.99	1407.15	2386
종로5가역	2016-01-01	18	37.570988	37.570988	4.8	0	1	1780.99	1407.15	2004
종로5가역	2016-01-01	19	37.570988	37.570988	4.8	0	1.1	1780.99	1407.15	1315
종로5가역	2016-01-01	20	37.570988	37.570988	4.8	0	0.9	1780.99	1407.15	973
종로5가역	2016-01-01	21	37.570988	37.570988	4.9	0	0.7	1780.99	1407.15	800
종로5가역	2016-01-01	22	37.570988	37.570988	4.9	0	1	1780.99	1407.15	592
종로5가역	2016-01-01	23	37.570988	37.570988	4.9	0	1.4	1780.99	1407.15	257
종합운동장역	2016-01-01	5	37.511051	37.511051	-1.7	0	1.9	1780.99	1407.15	104
종합운동장역	2016-01-01	6	37.511051	37.511051	-1.8	0	1	1780.99	1407.15	247
종합운동장역	2016-01-01	7	37.511051	37.511051	-1.7	0	1.4	1780.99	1407.15	254
종합운동장역	2016-01-01	8	37.511051	37.511051	-2	0	1.8	1780.99	1407.15	374
종합운동장역	2016-01-01	9	37.511051	37.511051	-1.8	0	1.8	1780.99	1407.15	431
종합운동장역	2016-01-01	10	37.511051	37.511051	-0.5	0	1.4	1780.99	1407.15	494
종합운동장역	2016-01-01	11	37.511051	37.511051	1.2	0	1.1	1780.99	1407.15	485
종합운동장역	2016-01-01	12	37.511051	37.511051	2.2	0	1.1	1780.99	1407.15	516
종합운동장역	2016-01-01	13	37.511051	37.511051	3.8	0	0.9	1780.99	1407.15	766
종합운동장역	2016-01-01	14	37.511051	37.511051	4	0	1.6	1780.99	1407.15	1256
종합운동장역	2016-01-01	15	37.511051	37.511051	4.9	0	1.5	1780.99	1407.15	1612
종합운동장역	2016-01-01	16	37.511051	37.511051	4.9	0	1.6	1780.99	1407.15	746
종합운동장역	2016-01-01	17	37.511051	37.511051	4.8	0	1.2	1780.99	1407.15	783
종합운동장역	2016-01-01	18	37.511051	37.511051	4.8	0	1	1780.99	1407.15	2038
종합운동장역	2016-01-01	19	37.511051	37.511051	4.8	0	1.1	1780.99	1407.15	695
종합운동장역	2016-01-01	20	37.511051	37.511051	4.8	0	0.9	1780.99	1407.15	569
종합운동장역	2016-01-01	21	37.511051	37.511051	4.9	0	0.7	1780.99	1407.15	461
종합운동장역	2016-01-01	22	37.511051	37.511051	4.9	0	1	1780.99	1407.15	459
종합운동장역	2016-01-01	23	37.511051	37.511051	4.9	0	1.4	1780.99	1407.15	308
지축역	2016-01-01	5	37.648114	37.648114	-1.7	0	1.9	1780.99	1407.15	2
지축역	2016-01-01	6	37.648114	37.648114	-1.8	0	1	1780.99	1407.15	34
지축역	2016-01-01	7	37.648114	37.648114	-1.7	0	1.4	1780.99	1407.15	40
지축역	2016-01-01	8	37.648114	37.648114	-2	0	1.8	1780.99	1407.15	50
지축역	2016-01-01	9	37.648114	37.648114	-1.8	0	1.8	1780.99	1407.15	67
지축역	2016-01-01	10	37.648114	37.648114	-0.5	0	1.4	1780.99	1407.15	92
지축역	2016-01-01	11	37.648114	37.648114	1.2	0	1.1	1780.99	1407.15	78
지축역	2016-01-01	12	37.648114	37.648114	2.2	0	1.1	1780.99	1407.15	107
지축역	2016-01-01	13	37.648114	37.648114	3.8	0	0.9	1780.99	1407.15	126
지축역	2016-01-01	14	37.648114	37.648114	4	0	1.6	1780.99	1407.15	113
지축역	2016-01-01	15	37.648114	37.648114	4.9	0	1.5	1780.99	1407.15	111
지축역	2016-01-01	16	37.648114	37.648114	4.9	0	1.6	1780.99	1407.15	116
지축역	2016-01-01	17	37.648114	37.648114	4.8	0	1.2	1780.99	1407.15	100
지축역	2016-01-01	18	37.648114	37.648114	4.8	0	1	1780.99	1407.15	86
지축역	2016-01-01	19	37.648114	37.648114	4.8	0	1.1	1780.99	1407.15	51
지축역	2016-01-01	20	37.648114	37.648114	4.8	0	0.9	1780.99	1407.15	71
지축역	2016-01-01	21	37.648114	37.648114	4.9	0	0.7	1780.99	1407.15	46
지축역	2016-01-01	22	37.648114	37.648114	4.9	0	1	1780.99	1407.15	31
지축역	2016-01-01	23	37.648114	37.648114	4.9	0	1.4	1780.99	1407.15	26
창동역	2016-01-01	5	37.65318	37.65318	-6.1	0	0.2	1780.99	1407.15	494
창동역	2016-01-01	6	37.65318	37.65318	-6.4	0	0.4	1780.99	1407.15	793
창동역	2016-01-01	7	37.65318	37.65318	-5.8	0	0.7	1780.99	1407.15	745
창동역	2016-01-01	8	37.65318	37.65318	-4.6	0	0.6	1780.99	1407.15	970
창동역	2016-01-01	9	37.65318	37.65318	-3.3	0	0.5	1780.99	1407.15	1275
창동역	2016-01-01	10	37.65318	37.65318	-1.3	0	1	1780.99	1407.15	1432
창동역	2016-01-01	11	37.65318	37.65318	0.3	0	0.8	1780.99	1407.15	1661
창동역	2016-01-01	12	37.65318	37.65318	1.7	0	0.6	1780.99	1407.15	1986
창동역	2016-01-01	13	37.65318	37.65318	3.3	0	1	1780.99	1407.15	2043
창동역	2016-01-01	14	37.65318	37.65318	4	0	0.6	1780.99	1407.15	2089
창동역	2016-01-01	15	37.65318	37.65318	4.3	0	0.3	1780.99	1407.15	2171
창동역	2016-01-01	16	37.65318	37.65318	3.7	0	1.2	1780.99	1407.15	2361
창동역	2016-01-01	17	37.65318	37.65318	3	0	0.9	1780.99	1407.15	2554
창동역	2016-01-01	18	37.65318	37.65318	1.9	0	1.2	1780.99	1407.15	2107
창동역	2016-01-01	19	37.65318	37.65318	1.7	0	1.1	1780.99	1407.15	1963
창동역	2016-01-01	20	37.65318	37.65318	1.7	0	1.4	1780.99	1407.15	1611
창동역	2016-01-01	21	37.65318	37.65318	1.8	0	1	1780.99	1407.15	1542
창동역	2016-01-01	22	37.65318	37.65318	1.7	0	1.2	1780.99	1407.15	1460
창동역	2016-01-01	23	37.65318	37.65318	1.8	0	2	1780.99	1407.15	1160
청량리(지하)역	2016-01-01	5	37.580016	37.580016	-2.6	0	0.7	1780.99	1407.15	351
청량리(지하)역	2016-01-01	6	37.580016	37.580016	-3	0	0.2	1780.99	1407.15	694
청량리(지하)역	2016-01-01	7	37.580016	37.580016	-2.2	0	0.7	1780.99	1407.15	719
청량리(지하)역	2016-01-01	8	37.580016	37.580016	-2.4	0	1.1	1780.99	1407.15	993
청량리(지하)역	2016-01-01	9	37.580016	37.580016	-1.6	0	1.1	1780.99	1407.15	1249
청량리(지하)역	2016-01-01	10	37.580016	37.580016	-0.7	0	1	1780.99	1407.15	1921
청량리(지하)역	2016-01-01	11	37.580016	37.580016	1	0	0.8	1780.99	1407.15	2303
청량리(지하)역	2016-01-01	12	37.580016	37.580016	2	0	0.5	1780.99	1407.15	3053
청량리(지하)역	2016-01-01	13	37.580016	37.580016	3.3	0	0.9	1780.99	1407.15	3519
청량리(지하)역	2016-01-01	14	37.580016	37.580016	4	0	0.7	1780.99	1407.15	3461
청량리(지하)역	2016-01-01	15	37.580016	37.580016	4.3	0	0.5	1780.99	1407.15	3542
청량리(지하)역	2016-01-01	16	37.580016	37.580016	4.5	0	1.3	1780.99	1407.15	3866
청량리(지하)역	2016-01-01	17	37.580016	37.580016	4.2	0	0.7	1780.99	1407.15	3422
청량리(지하)역	2016-01-01	18	37.580016	37.580016	4.1	0	0.6	1780.99	1407.15	2554
청량리(지하)역	2016-01-01	19	37.580016	37.580016	4	0	0.7	1780.99	1407.15	1945
청량리(지하)역	2016-01-01	20	37.580016	37.580016	3.8	0	0.4	1780.99	1407.15	1714
청량리(지하)역	2016-01-01	21	37.580016	37.580016	3.8	0	0.5	1780.99	1407.15	1508
청량리(지하)역	2016-01-01	22	37.580016	37.580016	3.7	0	0.7	1780.99	1407.15	1381
청량리(지하)역	2016-01-01	23	37.580016	37.580016	3.7	0	0.9	1780.99	1407.15	760
총신대입구역	2016-01-01	5	37.485381	37.485381	-2.9	0	0	1780.99	1407.15	192
총신대입구역	2016-01-01	6	37.485381	37.485381	-2.1	0	0	1780.99	1407.15	501
총신대입구역	2016-01-01	7	37.485381	37.485381	-1.5	0	0.5	1780.99	1407.15	462
총신대입구역	2016-01-01	8	37.485381	37.485381	-2	0	0	1780.99	1407.15	668
총신대입구역	2016-01-01	9	37.485381	37.485381	-1.1	0	1.3	1780.99	1407.15	894
총신대입구역	2016-01-01	10	37.485381	37.485381	0.2	0	1.1	1780.99	1407.15	1018
총신대입구역	2016-01-01	11	37.485381	37.485381	1.6	0	1.2	1780.99	1407.15	1144
총신대입구역	2016-01-01	12	37.485381	37.485381	2.7	0	1.3	1780.99	1407.15	1268
총신대입구역	2016-01-01	13	37.485381	37.485381	3.9	0	1.1	1780.99	1407.15	1400
총신대입구역	2016-01-01	14	37.485381	37.485381	4.4	0	1.6	1780.99	1407.15	1438
총신대입구역	2016-01-01	15	37.485381	37.485381	4.6	0	0.7	1780.99	1407.15	1615
총신대입구역	2016-01-01	16	37.485381	37.485381	4.6	0	0.1	1780.99	1407.15	1525
총신대입구역	2016-01-01	17	37.485381	37.485381	4.1	0	0.9	1780.99	1407.15	1863
총신대입구역	2016-01-01	18	37.485381	37.485381	3.4	0	0.2	1780.99	1407.15	1566
총신대입구역	2016-01-01	19	37.485381	37.485381	3.4	0	0.6	1780.99	1407.15	1281
총신대입구역	2016-01-01	20	37.485381	37.485381	3.5	0	1.3	1780.99	1407.15	1129
총신대입구역	2016-01-01	21	37.485381	37.485381	4	0	1.7	1780.99	1407.15	1098
총신대입구역	2016-01-01	22	37.485381	37.485381	3.7	0	1.2	1780.99	1407.15	1146
총신대입구역	2016-01-01	23	37.485381	37.485381	4.5	0	2.7	1780.99	1407.15	697
충무로역	2016-01-01	5	37.561263	37.561263	-1.7	0	1.9	1780.99	1407.15	197
충무로역	2016-01-01	6	37.561263	37.561263	-1.8	0	1	1780.99	1407.15	969
충무로역	2016-01-01	7	37.561263	37.561263	-1.7	0	1.4	1780.99	1407.15	752
충무로역	2016-01-01	8	37.561263	37.561263	-2	0	1.8	1780.99	1407.15	1070
충무로역	2016-01-01	9	37.561263	37.561263	-1.8	0	1.8	1780.99	1407.15	1191
충무로역	2016-01-01	10	37.561263	37.561263	-0.5	0	1.4	1780.99	1407.15	1397
충무로역	2016-01-01	11	37.561263	37.561263	1.2	0	1.1	1780.99	1407.15	1517
충무로역	2016-01-01	12	37.561263	37.561263	2.2	0	1.1	1780.99	1407.15	1729
충무로역	2016-01-01	13	37.561263	37.561263	3.8	0	0.9	1780.99	1407.15	1843
충무로역	2016-01-01	14	37.561263	37.561263	4	0	1.6	1780.99	1407.15	2140
충무로역	2016-01-01	15	37.561263	37.561263	4.9	0	1.5	1780.99	1407.15	2130
충무로역	2016-01-01	16	37.561263	37.561263	4.9	0	1.6	1780.99	1407.15	2133
충무로역	2016-01-01	17	37.561263	37.561263	4.8	0	1.2	1780.99	1407.15	2400
충무로역	2016-01-01	18	37.561263	37.561263	4.8	0	1	1780.99	1407.15	1909
충무로역	2016-01-01	19	37.561263	37.561263	4.8	0	1.1	1780.99	1407.15	1474
충무로역	2016-01-01	20	37.561263	37.561263	4.8	0	0.9	1780.99	1407.15	1332
충무로역	2016-01-01	21	37.561263	37.561263	4.9	0	0.7	1780.99	1407.15	1181
충무로역	2016-01-01	22	37.561263	37.561263	4.9	0	1	1780.99	1407.15	1084
충무로역	2016-01-01	23	37.561263	37.561263	4.9	0	1.4	1780.99	1407.15	741
충정로역	2016-01-01	5	37.56037	37.56037	-1	0	0.5	1780.99	1407.15	124
충정로역	2016-01-01	6	37.56037	37.56037	-0.2	0	0	1780.99	1407.15	282
충정로역	2016-01-01	7	37.56037	37.56037	-0.3	0	0.6	1780.99	1407.15	206
충정로역	2016-01-01	8	37.56037	37.56037	-0.3	0	1.4	1780.99	1407.15	331
충정로역	2016-01-01	9	37.56037	37.56037	0.2	0	1	1780.99	1407.15	398
충정로역	2016-01-01	10	37.56037	37.56037	1.1	0	0.6	1780.99	1407.15	432
충정로역	2016-01-01	11	37.56037	37.56037	3.1	0	0.8	1780.99	1407.15	436
충정로역	2016-01-01	12	37.56037	37.56037	3.7	0	0.7	1780.99	1407.15	471
충정로역	2016-01-01	13	37.56037	37.56037	4.5	0	1.4	1780.99	1407.15	467
충정로역	2016-01-01	14	37.56037	37.56037	5	0	1.5	1780.99	1407.15	488
충정로역	2016-01-01	15	37.56037	37.56037	4.4	0	1.5	1780.99	1407.15	484
충정로역	2016-01-01	16	37.56037	37.56037	4.3	0	1.2	1780.99	1407.15	559
충정로역	2016-01-01	17	37.56037	37.56037	4.3	0	1.1	1780.99	1407.15	533
충정로역	2016-01-01	18	37.56037	37.56037	4.2	0	1.6	1780.99	1407.15	541
충정로역	2016-01-01	19	37.56037	37.56037	4	0	1.3	1780.99	1407.15	422
충정로역	2016-01-01	20	37.56037	37.56037	4.1	0	1.3	1780.99	1407.15	377
충정로역	2016-01-01	21	37.56037	37.56037	4.2	0	1.3	1780.99	1407.15	459
충정로역	2016-01-01	22	37.56037	37.56037	4.4	0	1.7	1780.99	1407.15	388
충정로역	2016-01-01	23	37.56037	37.56037	4.4	0	1.3	1780.99	1407.15	302
학여울역	2016-01-01	5	37.496683	37.496683	-1.7	0	1.9	1780.99	1407.15	9
학여울역	2016-01-01	6	37.496683	37.496683	-1.8	0	1	1780.99	1407.15	58
학여울역	2016-01-01	7	37.496683	37.496683	-1.7	0	1.4	1780.99	1407.15	58
학여울역	2016-01-01	8	37.496683	37.496683	-2	0	1.8	1780.99	1407.15	65
학여울역	2016-01-01	9	37.496683	37.496683	-1.8	0	1.8	1780.99	1407.15	101
학여울역	2016-01-01	10	37.496683	37.496683	-0.5	0	1.4	1780.99	1407.15	95
학여울역	2016-01-01	11	37.496683	37.496683	1.2	0	1.1	1780.99	1407.15	111
학여울역	2016-01-01	12	37.496683	37.496683	2.2	0	1.1	1780.99	1407.15	129
학여울역	2016-01-01	13	37.496683	37.496683	3.8	0	0.9	1780.99	1407.15	136
학여울역	2016-01-01	14	37.496683	37.496683	4	0	1.6	1780.99	1407.15	134
학여울역	2016-01-01	15	37.496683	37.496683	4.9	0	1.5	1780.99	1407.15	113
학여울역	2016-01-01	16	37.496683	37.496683	4.9	0	1.6	1780.99	1407.15	114
학여울역	2016-01-01	17	37.496683	37.496683	4.8	0	1.2	1780.99	1407.15	139
학여울역	2016-01-01	18	37.496683	37.496683	4.8	0	1	1780.99	1407.15	119
학여울역	2016-01-01	19	37.496683	37.496683	4.8	0	1.1	1780.99	1407.15	127
학여울역	2016-01-01	20	37.496683	37.496683	4.8	0	0.9	1780.99	1407.15	62
학여울역	2016-01-01	21	37.496683	37.496683	4.9	0	0.7	1780.99	1407.15	98
학여울역	2016-01-01	22	37.496683	37.496683	4.9	0	1	1780.99	1407.15	101
학여울역	2016-01-01	23	37.496683	37.496683	4.9	0	1.4	1780.99	1407.15	61
한성대입구역	2016-01-01	5	37.588374	37.588374	-2	0	1.4	1780.99	1407.15	157
한성대입구역	2016-01-01	6	37.588374	37.588374	-2	0	0.7	1780.99	1407.15	399
한성대입구역	2016-01-01	7	37.588374	37.588374	-1.9	0	1	1780.99	1407.15	423
한성대입구역	2016-01-01	8	37.588374	37.588374	-2.1	0	1.4	1780.99	1407.15	439
한성대입구역	2016-01-01	9	37.588374	37.588374	-1.8	0	0.5	1780.99	1407.15	730
한성대입구역	2016-01-01	10	37.588374	37.588374	-0.8	0	0.6	1780.99	1407.15	713
한성대입구역	2016-01-01	11	37.588374	37.588374	0.9	0	1.1	1780.99	1407.15	824
한성대입구역	2016-01-01	12	37.588374	37.588374	2.3	0	1.2	1780.99	1407.15	977
한성대입구역	2016-01-01	13	37.588374	37.588374	3	0	1	1780.99	1407.15	987
한성대입구역	2016-01-01	14	37.588374	37.588374	4.3	0	0.4	1780.99	1407.15	1002
한성대입구역	2016-01-01	15	37.588374	37.588374	4.3	0	0.6	1780.99	1407.15	1096
한성대입구역	2016-01-01	16	37.588374	37.588374	4.6	0	1.2	1780.99	1407.15	1101
한성대입구역	2016-01-01	17	37.588374	37.588374	4.7	0	1.1	1780.99	1407.15	1081
한성대입구역	2016-01-01	18	37.588374	37.588374	4.5	0	1.1	1780.99	1407.15	945
한성대입구역	2016-01-01	19	37.588374	37.588374	4.4	0	0.9	1780.99	1407.15	803
한성대입구역	2016-01-01	20	37.588374	37.588374	4.4	0	1.1	1780.99	1407.15	703
한성대입구역	2016-01-01	21	37.588374	37.588374	4.5	0	0.9	1780.99	1407.15	706
한성대입구역	2016-01-01	22	37.588374	37.588374	3.9	0	0.7	1780.99	1407.15	626
한성대입구역	2016-01-01	23	37.588374	37.588374	4	0	0.6	1780.99	1407.15	432
한양대역	2016-01-01	5	37.555619	37.555619	-2	0	1.4	1780.99	1407.15	45
한양대역	2016-01-01	6	37.555619	37.555619	-2	0	0.7	1780.99	1407.15	100
한양대역	2016-01-01	7	37.555619	37.555619	-1.9	0	1	1780.99	1407.15	86
한양대역	2016-01-01	8	37.555619	37.555619	-2.1	0	1.4	1780.99	1407.15	198
한양대역	2016-01-01	9	37.555619	37.555619	-1.8	0	0.5	1780.99	1407.15	279
한양대역	2016-01-01	10	37.555619	37.555619	-0.8	0	0.6	1780.99	1407.15	208
한양대역	2016-01-01	11	37.555619	37.555619	0.9	0	1.1	1780.99	1407.15	247
한양대역	2016-01-01	12	37.555619	37.555619	2.3	0	1.2	1780.99	1407.15	290
한양대역	2016-01-01	13	37.555619	37.555619	3	0	1	1780.99	1407.15	291
한양대역	2016-01-01	14	37.555619	37.555619	4.3	0	0.4	1780.99	1407.15	404
한양대역	2016-01-01	15	37.555619	37.555619	4.3	0	0.6	1780.99	1407.15	457
